Id,Type
2064,Immune
2065,Connective
2066,Connective
2067,Immune
2068,Immune
2069,Connective
2070,Connective
2071,Immune
2072,Connective
2073,Connective
2074,Connective
2075,Connective
2076,Connective
2077,Cancer
2078,Connective
2079,Immune
2080,Connective
2081,Normal
2082,Connective
2083,Immune
2084,Connective
2085,Connective
2086,Normal
2087,Connective
2088,Immune
2089,Connective
2090,Connective
2091,Connective
2092,Cancer
2093,Connective
2094,Immune
2095,Connective
2096,Connective
2097,Connective
2098,Connective
2099,Connective
2100,Immune
2101,Connective
2102,Immune
2103,Connective
2104,Immune
2105,Connective
2106,Connective
2107,Connective
2108,Normal
2109,Immune
2110,Connective
2111,Immune
2112,Connective
2113,Connective
2114,Connective
2115,Immune
2116,Immune
2117,Immune
2118,Connective
2119,Immune
2120,Immune
2121,Connective
2122,Immune
2123,Immune
2124,Immune
2125,Immune
2126,Connective
2127,Immune
2128,Connective
2129,Connective
2130,Connective
2131,Connective
2132,Immune
2133,Connective
2134,Connective
2135,Connective
2136,Connective
2137,Connective
2138,Immune
2139,Immune
2140,Immune
2141,Connective
2142,Connective
2143,Immune
2144,Immune
2145,Connective
2146,Immune
2147,Immune
2148,Connective
2149,Connective
2150,Immune
2151,Immune
2152,Connective
2153,Immune
2154,Immune
2155,Connective
2156,Connective
2157,Connective
2158,Connective
2159,Cancer
2160,Connective
2161,Connective
2162,Connective
2163,Immune
2164,Connective
2165,Connective
2166,Connective
2167,Connective
2168,Connective
2169,Normal
2170,Immune
2171,Cancer
2172,Immune
2173,Connective
2174,Immune
2175,Normal
2176,Normal
2177,Connective
2178,Connective
2179,Connective
2180,Immune
2181,Connective
2182,Cancer
2183,Immune
2184,Immune
2185,Connective
2186,Immune
2187,Cancer
2188,Connective
2189,Connective
2190,Immune
6000,Connective
6001,Connective
6002,Connective
6003,Connective
6004,Connective
6005,Connective
6006,Connective
6007,Connective
6008,Connective
6009,Connective
6010,Connective
6011,Connective
6012,Connective
6013,Connective
6014,Connective
6015,Connective
6016,Connective
6017,Connective
6018,Connective
6019,Connective
6020,Connective
6021,Connective
6022,Connective
6023,Connective
6024,Connective
6025,Connective
6026,Connective
6027,Connective
6028,Connective
6029,Connective
6030,Connective
6031,Connective
6032,Connective
6033,Connective
6034,Connective
6035,Connective
6036,Connective
6037,Connective
6038,Connective
6039,Connective
6040,Connective
6041,Connective
6042,Connective
6043,Connective
6044,Connective
6045,Connective
6046,Connective
6047,Connective
6048,Connective
6049,Connective
6050,Connective
6051,Connective
6052,Connective
6053,Connective
6054,Connective
6055,Connective
6056,Connective
6057,Connective
6058,Connective
6059,Connective
6060,Connective
6061,Connective
6062,Connective
6063,Connective
6064,Connective
6065,Connective
6066,Connective
6067,Connective
6068,Connective
6069,Connective
6070,Connective
6071,Connective
6072,Connective
6073,Connective
6074,Connective
6075,Connective
6076,Connective
6077,Connective
6078,Connective
6079,Connective
6080,Connective
6081,Connective
6082,Connective
6083,Connective
6084,Connective
6085,Connective
6086,Connective
6087,Connective
6088,Connective
6089,Connective
6090,Connective
6091,Connective
6092,Connective
6093,Connective
6094,Connective
6095,Connective
6096,Connective
6097,Connective
6098,Connective
6099,Connective
6100,Connective
6101,Connective
6102,Connective
6103,Connective
6104,Connective
6105,Connective
6106,Connective
6107,Connective
6108,Connective
6109,Connective
6110,Connective
6111,Connective
6112,Connective
6113,Connective
6114,Connective
6115,Connective
6116,Connective
6117,Connective
6118,Connective
6119,Connective
6120,Connective
6121,Connective
6122,Connective
6123,Connective
6124,Connective
6125,Connective
6126,Connective
6127,Connective
6128,Connective
6129,Connective
6130,Connective
6131,Connective
6132,Connective
6133,Connective
6134,Connective
6135,Connective
6136,Connective
6137,Connective
6138,Connective
6139,Connective
6140,Connective
6141,Connective
6142,Connective
6143,Connective
6144,Connective
6145,Connective
6146,Connective
6147,Connective
6148,Connective
6149,Connective
6150,Connective
6151,Connective
6152,Connective
6153,Connective
6154,Connective
6155,Connective
6156,Connective
6157,Connective
6158,Connective
6159,Connective
6160,Connective
6161,Connective
6162,Connective
6163,Connective
6164,Connective
6165,Connective
6166,Connective
6167,Connective
6168,Connective
6169,Connective
6170,Connective
6171,Connective
6172,Connective
6173,Connective
6174,Connective
6175,Connective
6176,Connective
6177,Connective
6178,Connective
6179,Connective
6180,Connective
6181,Connective
6182,Connective
6183,Connective
6184,Connective
6185,Connective
6186,Connective
6187,Connective
6188,Connective
6189,Connective
6190,Connective
6191,Connective
6192,Connective
6193,Connective
6194,Connective
6195,Connective
6196,Connective
6197,Connective
6198,Connective
6199,Connective
6200,Connective
6201,Connective
6202,Connective
6203,Connective
6204,Connective
6205,Connective
6206,Connective
6207,Connective
6208,Connective
6209,Connective
6210,Connective
6211,Connective
6212,Connective
6213,Connective
6214,Connective
6215,Connective
6216,Connective
6217,Connective
6218,Connective
6219,Connective
6220,Connective
6221,Connective
6222,Connective
6223,Connective
6224,Connective
6225,Connective
6226,Connective
6227,Connective
6228,Connective
6229,Connective
6230,Connective
6231,Connective
6232,Connective
6233,Connective
6234,Connective
6235,Connective
6236,Connective
6237,Connective
6238,Connective
6239,Connective
6240,Connective
6241,Connective
6242,Connective
6243,Connective
6244,Connective
6245,Connective
6246,Connective
6247,Connective
6248,Connective
6249,Connective
6250,Connective
6251,Connective
6252,Connective
6253,Connective
6254,Connective
6255,Connective
6256,Connective
6257,Connective
6258,Connective
6259,Connective
6260,Connective
6261,Connective
6262,Connective
6263,Connective
6264,Connective
6265,Connective
6266,Connective
6267,Connective
6268,Connective
6269,Connective
6270,Connective
6271,Connective
6272,Connective
6273,Connective
6274,Connective
6275,Connective
6276,Connective
6277,Connective
6278,Connective
6279,Connective
6280,Connective
6281,Connective
6282,Connective
6283,Connective
6284,Connective
6285,Connective
6286,Connective
6287,Connective
6288,Connective
6289,Connective
6290,Connective
6291,Connective
6292,Connective
6293,Connective
6294,Connective
6295,Connective
6296,Connective
6297,Connective
6298,Connective
6299,Connective
6300,Connective
6301,Connective
6302,Connective
6303,Connective
6304,Connective
6305,Connective
6306,Connective
6307,Connective
6308,Connective
6309,Connective
6310,Connective
6311,Connective
6312,Connective
6313,Connective
6314,Connective
6315,Connective
6316,Connective
6317,Connective
6318,Connective
6319,Connective
6320,Connective
6321,Connective
6322,Connective
6323,Connective
6324,Connective
6325,Connective
6326,Connective
6327,Connective
6328,Connective
6329,Connective
6330,Connective
6331,Connective
6332,Connective
6333,Connective
6334,Connective
6335,Connective
6336,Connective
6337,Connective
6338,Connective
6339,Connective
6340,Connective
6341,Connective
6342,Connective
6343,Connective
6344,Connective
6345,Connective
6346,Connective
6347,Connective
6348,Connective
6349,Connective
6350,Connective
6351,Connective
6352,Connective
6353,Connective
6354,Connective
6355,Connective
6356,Connective
6357,Connective
6358,Connective
6359,Connective
6360,Connective
6361,Connective
6362,Connective
6363,Connective
6364,Connective
6365,Connective
6366,Connective
6367,Connective
6368,Connective
6369,Connective
6370,Connective
6371,Connective
6372,Connective
6373,Connective
6374,Connective
6375,Connective
6376,Connective
6377,Connective
6378,Connective
6379,Connective
6380,Connective
6381,Connective
6382,Connective
6383,Connective
6384,Connective
6385,Connective
6386,Connective
6387,Connective
6388,Connective
6389,Connective
6390,Connective
6391,Connective
6392,Connective
6393,Connective
6394,Connective
6395,Connective
6396,Connective
6397,Connective
6398,Connective
6399,Connective
6400,Connective
6401,Connective
6402,Connective
6403,Connective
6404,Connective
6405,Connective
6406,Connective
6407,Connective
6408,Connective
6409,Connective
6410,Connective
6411,Connective
6412,Connective
6413,Connective
6414,Connective
6415,Connective
6416,Connective
6417,Connective
6418,Connective
6419,Connective
6420,Connective
6421,Connective
6422,Connective
6423,Connective
6424,Connective
6425,Connective
6426,Connective
6427,Connective
6428,Connective
6429,Connective
6430,Connective
6431,Connective
6432,Connective
6433,Connective
6434,Connective
6435,Connective
6436,Connective
6437,Connective
6438,Connective
6439,Connective
6440,Connective
6441,Connective
6442,Connective
6443,Connective
6444,Connective
6445,Connective
6446,Connective
6447,Connective
6448,Connective
6449,Connective
6450,Connective
6451,Connective
6452,Connective
6453,Connective
6454,Connective
6455,Connective
6456,Connective
6457,Connective
6458,Connective
6459,Connective
6460,Connective
6461,Connective
6462,Connective
6463,Connective
6464,Connective
6465,Connective
6466,Connective
6467,Connective
6468,Connective
6469,Connective
6470,Connective
6471,Connective
6472,Connective
6473,Connective
6474,Connective
6475,Connective
6476,Connective
6477,Connective
6478,Connective
6479,Connective
6480,Connective
6481,Connective
6482,Connective
6483,Connective
6484,Connective
6485,Connective
6486,Connective
6487,Connective
6488,Connective
6489,Connective
6490,Connective
6491,Connective
6492,Connective
6493,Connective
6494,Connective
6495,Connective
6496,Connective
6497,Connective
6498,Connective
6499,Connective
6500,Connective
6501,Connective
6502,Connective
6503,Connective
6504,Connective
6505,Connective
6506,Connective
6507,Connective
6508,Connective
6509,Connective
6510,Connective
6511,Connective
6512,Connective
6513,Connective
6514,Connective
6515,Connective
6516,Connective
6517,Connective
6518,Connective
6519,Connective
6520,Connective
6521,Connective
6522,Connective
6523,Connective
6524,Connective
6525,Connective
6526,Connective
6527,Connective
6528,Connective
6529,Connective
6530,Connective
6531,Connective
6532,Connective
6533,Connective
6534,Connective
6535,Connective
6536,Connective
6537,Connective
6538,Connective
6539,Connective
6540,Connective
6541,Connective
6542,Connective
6543,Connective
6544,Connective
6545,Connective
6546,Connective
6547,Connective
6548,Connective
6549,Connective
6550,Connective
6551,Connective
6552,Connective
6553,Connective
6554,Connective
6555,Connective
6556,Connective
6557,Connective
6558,Connective
6559,Connective
6560,Connective
6561,Connective
6562,Connective
6563,Connective
6564,Connective
6565,Connective
6566,Connective
6567,Connective
6568,Connective
6569,Connective
6570,Connective
6571,Connective
6572,Connective
6573,Connective
6574,Connective
6575,Connective
6576,Connective
6577,Connective
6578,Connective
6579,Connective
6580,Connective
6581,Connective
6582,Connective
6583,Connective
6584,Connective
6585,Connective
6586,Connective
6587,Connective
6588,Connective
6589,Connective
6590,Connective
6591,Connective
6592,Connective
6593,Connective
6594,Connective
6595,Connective
6596,Connective
6597,Connective
6598,Connective
6599,Connective
6600,Connective
6601,Connective
6602,Connective
6603,Connective
6604,Connective
6605,Connective
6606,Connective
6607,Connective
6608,Connective
6609,Connective
6610,Connective
6611,Connective
6612,Connective
6613,Connective
6614,Connective
6615,Connective
6616,Connective
6617,Connective
6618,Connective
6619,Connective
6620,Connective
6621,Connective
6622,Connective
6623,Connective
6624,Connective
6625,Connective
6626,Connective
6627,Connective
6628,Connective
6629,Connective
6630,Connective
6631,Connective
6632,Connective
6633,Connective
6634,Connective
6635,Connective
6636,Connective
6637,Connective
6638,Connective
6639,Connective
6640,Connective
6641,Connective
6642,Connective
6643,Connective
6644,Connective
6645,Connective
6646,Connective
6647,Connective
6648,Connective
6649,Connective
6650,Connective
6651,Connective
6652,Connective
6653,Connective
6654,Connective
6655,Connective
6656,Connective
6657,Connective
6658,Connective
6659,Connective
6660,Connective
6661,Connective
6662,Connective
6663,Connective
6664,Connective
6665,Connective
6666,Connective
6667,Connective
6668,Connective
6669,Connective
6670,Connective
6671,Connective
6672,Connective
6673,Connective
6674,Connective
6675,Connective
6676,Connective
6677,Connective
6678,Connective
6679,Connective
6680,Connective
6681,Connective
6682,Connective
6683,Connective
6684,Connective
6685,Connective
6686,Connective
6687,Connective
6688,Connective
6689,Connective
6690,Connective
6691,Connective
6692,Connective
6693,Connective
6694,Connective
6695,Connective
6696,Connective
6697,Connective
6698,Connective
6699,Connective
6700,Connective
6701,Connective
6702,Connective
6703,Connective
6704,Connective
6705,Connective
6706,Connective
6707,Connective
6708,Connective
6709,Connective
6710,Connective
6711,Connective
6712,Connective
6713,Connective
6714,Connective
6715,Connective
6716,Connective
6717,Connective
6718,Connective
6719,Connective
6720,Connective
6721,Connective
6722,Connective
6723,Connective
6724,Connective
6725,Connective
6726,Connective
6727,Connective
6728,Connective
6729,Connective
6730,Connective
6731,Connective
6732,Connective
6733,Connective
6734,Connective
6735,Connective
6736,Connective
6737,Connective
6738,Connective
6739,Connective
6740,Connective
6741,Connective
6742,Connective
6743,Connective
6744,Connective
6745,Connective
6746,Connective
6747,Connective
6748,Connective
6749,Connective
6750,Connective
6751,Connective
6752,Connective
6753,Connective
6754,Connective
6755,Connective
6756,Connective
6757,Connective
6758,Connective
6759,Connective
6760,Connective
6761,Connective
6762,Connective
6763,Connective
6764,Connective
6765,Connective
6766,Connective
6767,Connective
6768,Connective
6769,Connective
6770,Connective
6771,Connective
6772,Connective
6773,Connective
6774,Connective
6775,Connective
6776,Connective
6777,Connective
6778,Connective
6779,Connective
6780,Connective
6781,Connective
6782,Connective
6783,Connective
6784,Connective
6785,Connective
6786,Connective
6787,Connective
6788,Connective
6789,Connective
6790,Connective
6791,Connective
6792,Connective
6793,Connective
6794,Connective
6795,Connective
6796,Connective
6797,Connective
6798,Connective
6799,Connective
6800,Connective
6801,Connective
6802,Connective
6803,Connective
6804,Connective
6805,Connective
6806,Connective
6807,Connective
6808,Connective
6809,Connective
6810,Connective
6811,Connective
6812,Connective
6813,Connective
6814,Connective
6815,Connective
6816,Connective
6817,Connective
6818,Connective
6819,Connective
6820,Connective
6821,Connective
6822,Connective
6823,Connective
6824,Connective
6825,Connective
6826,Connective
6827,Connective
6828,Connective
6829,Connective
6830,Connective
6831,Connective
6832,Connective
6833,Connective
6834,Connective
6835,Connective
6836,Connective
6837,Connective
6838,Connective
6839,Connective
6840,Connective
6841,Connective
6842,Connective
6843,Connective
6844,Connective
6845,Connective
6846,Connective
6847,Connective
6848,Connective
6849,Connective
6850,Connective
6851,Connective
6852,Connective
6853,Connective
6854,Connective
6855,Connective
6856,Connective
6857,Connective
6858,Connective
6859,Connective
6860,Connective
6861,Connective
6862,Connective
6863,Connective
6864,Connective
6865,Connective
6866,Connective
6867,Connective
6868,Connective
6869,Connective
6870,Connective
6871,Connective
6872,Connective
6873,Connective
6874,Connective
6875,Connective
6876,Connective
6877,Connective
6878,Connective
6879,Connective
6880,Connective
6881,Connective
6882,Connective
6883,Connective
6884,Connective
6885,Connective
6886,Connective
6887,Connective
6888,Connective
6889,Connective
6890,Connective
6891,Connective
6892,Connective
6893,Connective
6894,Connective
6895,Connective
6896,Connective
6897,Connective
6898,Connective
6899,Connective
6900,Connective
6901,Connective
6902,Connective
6903,Connective
6904,Connective
6905,Connective
6906,Connective
6907,Connective
6908,Connective
6909,Connective
6910,Connective
6911,Connective
6912,Connective
6913,Connective
6914,Connective
6915,Connective
6916,Connective
6917,Connective
6918,Connective
6919,Connective
6920,Connective
6921,Connective
6922,Connective
6923,Connective
6924,Connective
6925,Connective
6926,Connective
6927,Connective
6928,Connective
6929,Connective
6930,Connective
6931,Connective
6932,Connective
6933,Connective
6934,Connective
6935,Connective
6936,Connective
6937,Connective
6938,Connective
6939,Connective
6940,Connective
6941,Connective
6942,Connective
6943,Connective
6944,Connective
6945,Connective
6946,Connective
6947,Connective
6948,Connective
6949,Connective
6950,Connective
6951,Connective
6952,Connective
6953,Connective
6954,Connective
6955,Connective
6956,Connective
6957,Connective
6958,Connective
6959,Connective
6960,Connective
6961,Connective
6962,Connective
6963,Connective
6964,Connective
6965,Connective
6966,Connective
6967,Connective
6968,Connective
6969,Connective
6970,Connective
6971,Connective
6972,Connective
6973,Connective
6974,Connective
6975,Connective
6976,Connective
6977,Connective
6978,Connective
6979,Connective
6980,Connective
6981,Connective
6982,Connective
6983,Connective
6984,Connective
6985,Connective
6986,Connective
6987,Connective
6988,Connective
6989,Connective
6990,Connective
6991,Connective
6992,Connective
6993,Connective
6994,Connective
6995,Connective
6996,Connective
6997,Connective
6998,Connective
6999,Connective
7000,Connective
7001,Connective
7002,Connective
7003,Connective
7004,Connective
7005,Connective
7006,Connective
7007,Connective
7008,Connective
7009,Connective
7010,Connective
7011,Connective
7012,Connective
7013,Connective
7014,Connective
7015,Connective
7016,Connective
7017,Connective
7018,Connective
7019,Connective
7020,Connective
7021,Connective
7022,Connective
7023,Connective
7024,Connective
7025,Connective
7026,Connective
7027,Connective
7028,Connective
7029,Connective
7030,Connective
7031,Connective
7032,Connective
7033,Connective
7034,Connective
7035,Connective
7036,Connective
7037,Connective
7038,Connective
7039,Connective
7040,Connective
7041,Connective
7042,Connective
7043,Connective
7044,Connective
7045,Connective
7046,Connective
7047,Connective
7048,Connective
7049,Connective
7050,Connective
7051,Connective
7052,Connective
7053,Connective
7054,Connective
7055,Connective
7056,Connective
7057,Connective
